N,P,K,temperature,humidity,ph,rainfall,crop,yield
91,34,130,21.481003384756754,46.47449010157371,8.113391401464233,1498.197650425516,banana,4050.95
106,22,24,37.72060077421992,53.163763565867484,5.951020644804706,1379.245659049705,wheat,3712.68
25,79,129,15.52930909338446,42.43313421329833,5.000043280359375,497.25217654950194,rice,2937.78
80,76,105,23.700333844087325,85.65951259031443,5.076081432206799,1984.0569927376466,mango,4516.96
31,67,15,32.97481188495152,87.37216964826776,8.063430458030851,1034.487780123596,tomato,2815.1
25,91,118,34.17322315872899,49.299313014503056,8.452032171391838,910.6086303511553,mango,2937.37
46,84,106,25.402963610796498,83.53333857109095,5.655751402286867,1855.3042869558142,wheat,4209.19
143,93,41,15.422745331409176,53.28570725240397,5.074410902618846,1152.629005838798,maize,4866.72
125,73,92,30.451091978093434,36.43626248818529,6.428849127024838,1469.1385314727622,cotton,4701.56
112,78,127,16.577367029580394,79.27496582398477,7.338112254306392,1723.2428850716196,banana,5239.73
128,92,88,17.696394403837864,68.7690061784249,6.949611632411888,623.8899123041331,groundnut,4267.48
118,95,87,31.25626799115475,47.83485883859878,8.30443272833045,505.0398533501531,tomato,4126.92
54,68,116,22.81220815357137,46.44498313327006,7.771111535886512,323.3122500638108,rice,3308.56
103,69,135,23.70075381770632,93.41551908135088,7.975888660256008,1814.8399386429176,banana,5558.95
75,92,24,27.170176924581085,86.06256765805094,6.666668635396281,560.6607705376678,sugarcane,3866.32
68,71,143,39.46445987148435,82.6368914092947,5.809100773325801,753.957279315909,groundnut,4080.58
65,25,82,39.13605551846776,38.321151061708264,7.306944041842316,714.452466942112,sugarcane,2779.48
132,97,110,25.406524984001877,79.08717282613694,6.25621215980558,748.2583775403108,tomato,5056.36
62,77,107,21.637480430457053,43.945114378213624,5.651016962249298,1402.5100282916933,sugarcane,3849.89
143,24,35,22.564803816602893,93.53028130853565,5.10908274268919,1917.4044057329688,wheat,5105.1
116,98,101,21.719532454040102,33.38579721754675,6.61149683155825,793.0161847235727,cotton,4665.24
109,64,134,28.30614517854452,52.889001431415835,6.877014268799675,933.7648783856542,sugarcane,4130.7
58,44,82,30.171495195023212,57.86210965061649,6.7751427306167,1588.0645713955,maize,3782.72
104,64,132,27.21948470574165,83.57318925154654,4.966193453734216,978.2082995378346,groundnut,5249.01
81,23,62,25.199859056203806,79.804483170263,6.779949278154973,1866.8769822668853,maize,3715.75
125,58,87,20.282125939248445,54.374489421528324,5.173656427220564,1105.79249134139,cotton,4240.66
126,92,101,27.062639784552836,66.76141907477265,7.154856661805876,825.9227403745077,rice,4961.1
73,16,97,23.52756784506145,84.31368563450246,6.217535986662133,1948.8304707216853,cotton,4192.9
145,39,22,28.539886569958576,31.182973489818426,7.895154350956622,966.4073769155239,chickpea,3651.15
28,92,52,31.8797353877906,82.1415764690907,7.613062979175115,616.1147681384766,banana,3153.63
107,58,85,30.832804360915265,91.54824164723274,7.397528206066535,519.8614666211593,maize,3894.62
56,98,60,26.562255260139835,32.08419389647113,7.302948397337209,1991.3263864909861,wheat,3901.35
68,25,28,28.901310606999026,32.96276416008187,6.741952157912408,1555.3778476319285,rice,3534.83
60,60,131,22.12140327401899,52.393410361791304,4.744454304513377,935.5876354193254,chickpea,3201.85
36,81,33,15.606006475559742,35.70502164489884,7.121958494132004,1687.454017133942,cotton,3432.49
107,91,35,30.625486354202604,61.15294521910273,6.3676887102548605,1184.251033126073,tomato,4694.51
40,89,129,21.314213978442176,77.36619453083561,6.378218855974132,771.3012325398904,banana,3971.85
70,92,91,31.72384275170686,66.84845027706815,6.016088781865079,1538.094455724727,sugarcane,4269.58
78,51,109,33.67521248992398,42.768074089728124,8.216283659366843,1542.6105299896733,mango,4032.84
60,26,26,37.89819365259453,72.56273450197325,5.497805067809729,1100.3046125314431,groundnut,2913.37
58,72,77,38.95306988699032,74.51554114662953,5.766377813639119,281.28501263989347,tomato,3559.32
30,54,53,15.263151157742536,90.60898711952595,8.35216313094249,338.64047583260174,maize,2804.62
96,86,70,39.75935523386593,39.54179832950819,7.7406149411067915,1619.7490622022883,rice,4227.99
146,16,132,32.07545796235402,75.00185071913202,4.5563456486514795,1682.2574767787837,rice,5342.56
65,36,102,31.08810400935473,89.2427692254546,8.124430399447496,1420.9215474389282,mango,4284.08
64,19,83,15.380327379883886,62.601669965841225,5.406589195332281,1710.3234357518293,rice,4096.63
20,43,76,36.53083529716844,53.51697919109867,7.323730156664254,1495.0774466437017,wheat,2877.76
127,45,120,18.63728618119566,41.098717124375284,6.712292429468862,1814.4823169160488,maize,4463.86
38,34,11,35.933253848326025,86.34114762183424,6.647247534411136,470.71689070390454,cotton,2999.71
95,15,98,15.3890636564679,55.626014364638635,7.371685293570877,897.9347509883722,rice,3721.68
91,33,35,31.149106562479034,90.1173588124,5.328725887577759,1035.3994290034746,rice,3181.24
128,27,108,25.870038344245692,85.10428937850045,5.136100523065706,735.7948305647844,cotton,4407.65
31,96,36,20.01916822648338,54.48159036681773,7.107650426931808,1505.6596066689992,cotton,4140.69
64,15,98,17.689034794260852,67.30443008150706,5.662316915618649,1842.3898628404522,chickpea,4415.7
109,38,10,26.003192413658162,31.766312359104894,8.395800830631043,942.4679586846974,banana,2956.62
122,34,112,18.08264513303562,47.10939118636375,6.306047356298693,1894.7755362763398,banana,4898.7
27,64,140,27.161165292276188,76.16773515700123,4.946388080027861,1130.184032859302,banana,3363.02
110,90,50,30.630426466321307,74.06421148000734,7.2432606646881785,1140.528128268892,mango,4460.65
106,55,60,35.68460484018395,52.96901487021381,5.7246371698645255,1280.3951732199616,rice,3819.51
103,33,24,31.966235929571667,82.55952207411468,5.094349710485609,682.9959172147857,mango,3225.54
101,84,17,16.629994167653763,45.329343373491625,6.191293451559684,890.0489344430666,tomato,4086.0
87,35,47,22.68581331369593,59.98258465489766,8.356889112349112,1195.8274151938904,banana,3564.15
146,37,123,22.19946519831251,60.714491295208546,6.14572230554852,1895.5691940318711,rice,5298.02
101,12,92,37.875810586777106,52.153089976551115,5.889335062924253,1356.8466412193932,chickpea,4066.26
103,84,65,36.69455110981909,92.05329657313587,6.2780358482772165,799.6098041996771,mango,4579.22
132,47,112,24.253697958760423,75.28446217848159,4.5484628223985935,218.84343196970474,cotton,3778.25
95,70,147,16.778881397064527,65.0479567962746,5.032406154394456,1966.9981698738302,mango,4911.96
141,87,111,37.35268294511833,63.183481070262154,7.898698472538431,1087.3722040731118,rice,4843.36
60,60,87,37.20474882410468,40.354246010621274,8.412137648378055,1889.2912849953877,mango,3638.95
21,99,92,36.36865330076813,54.192148309426386,5.1317659424147255,1188.8214209030953,groundnut,3152.0
48,57,39,36.12704094338754,73.73026545739198,6.642071273547634,1289.8367484001196,cotton,3136.05
124,30,14,27.006350027153868,90.09706427963769,8.365333735222574,1481.4420606271499,sugarcane,3989.72
70,63,128,19.435791306239956,83.0701638604695,5.126325504715855,777.75632059593,chickpea,4161.14
94,65,40,26.937201261560695,49.52533725739812,5.2452384700098005,1458.1711292150621,tomato,3863.3
29,68,32,27.36494426673662,58.20718066984567,8.207265415713593,1148.2254377324907,cotton,3487.05
70,81,57,27.24829383112152,35.38963884633165,7.32275058580953,1410.463909248512,banana,3689.06
137,60,118,28.469314652877905,36.64120099731275,5.107866747368643,1704.499869637712,wheat,4782.32
140,29,49,21.441425574778876,60.56497515491648,6.073970684474439,531.6124344895711,maize,3969.54
58,95,15,24.156029528340376,64.46426144311151,4.725079776858842,1304.3916386043675,rice,3242.81
47,68,47,25.854664799086738,47.16176122029941,6.230686135670776,293.80039149770585,groundnut,2914.68
22,80,109,18.278030237912496,71.78087479708618,7.611605977948148,383.8071601082664,maize,2871.47
103,18,36,26.384103364037514,75.71974456270895,6.715888218344508,1414.2696243240566,banana,3971.4
136,10,78,35.26174042673982,49.44254855477725,7.089768487264813,327.687773254975,tomato,3143.82
21,38,66,35.701488568321906,79.29760717099022,5.8072805288008364,1271.644003665153,cotton,3190.05
112,72,26,25.289094297525757,43.36431973754367,5.145583670979172,596.0226775724939,mango,3622.91
113,81,80,27.97020780210884,65.3763395229123,4.552466703093938,747.3526913211464,cotton,4205.35
59,65,56,15.841258303376415,82.27827108154126,7.785249377317381,433.3457038653675,cotton,2924.31
21,77,88,31.86081391171492,64.9055905693661,7.046618237383152,647.6014751111107,banana,3343.08
100,44,119,25.115147073671576,89.01757670386829,5.4172849651507535,1678.3252126747902,banana,4911.64
31,12,22,26.136942077083646,33.802580136851326,6.173735840309179,1349.9811300917495,sugarcane,2254.63
84,16,148,36.84181817949412,68.24039995694567,7.705773074912457,1909.5676304831386,wheat,4627.93
74,36,133,26.54586086401521,66.51410441538536,6.654800744365543,287.7407396367595,maize,3683.4
64,10,118,15.529806155696319,72.9229663552745,5.700639505783913,1626.3415949313235,mango,3842.43
120,89,99,20.68727227172656,84.17144451422,5.568738068682742,1458.3389299029643,mango,5248.55
81,80,95,26.890515357706477,77.18045048199568,5.370456097795302,669.6061493555649,sugarcane,4510.61
68,53,101,25.609907318713393,81.36837779923471,7.794919520536679,1512.500065059052,banana,4078.46
146,96,33,36.50925343201202,48.7730871716454,6.82744140273865,1489.7873898463165,chickpea,4720.31
42,50,82,28.553437732654167,55.1873296069827,7.3366286628058575,1026.8213655057389,wheat,3877.98
57,84,13,32.240893547878024,70.74050331300498,7.940481765589654,1439.551313936676,sugarcane,3580.23
47,51,122,26.733082426086753,65.9749956751208,8.447446810120866,1000.2456254271175,mango,3559.75
40,42,55,25.991393351479125,92.47175187308487,5.497934346123127,803.9820729041699,cotton,3215.4
126,59,27,26.157166711858782,42.14424249573726,5.223609949831651,1039.6837286064492,wheat,3386.71
118,72,52,25.273039242345973,52.83309420932421,6.347993371175794,1811.2330666870243,chickpea,4570.89
138,46,102,28.464584646355085,67.22909016351556,4.6402851179141305,892.2508271483927,banana,4706.81
92,68,112,21.26108504384009,86.41764504584988,7.666871526254113,926.6387194219949,sugarcane,4117.52
141,90,133,37.27637984604552,90.40765410491446,8.035039995337529,1295.1258097196903,banana,5793.87
49,57,19,23.327138702346822,51.84236150379391,7.244158794992114,1555.3990557805184,sugarcane,3552.59
127,14,82,18.68809585443367,34.36204999921286,5.571980098254437,1522.3175485600816,mango,3710.29
117,57,40,17.413761964943628,57.40528036494203,4.992621895955162,235.63771421268305,chickpea,3164.44
51,12,69,15.335572878003191,55.632369310177964,6.028576751679553,1437.3475994339358,sugarcane,2887.63
98,56,140,25.571401964171535,94.12165941542982,7.833342482021013,1010.9972865780684,mango,4448.11
60,71,127,19.690274713635617,58.01898087890131,5.891311215144459,1143.3619415980233,sugarcane,3656.69
82,23,23,15.541197564681198,49.87199495470991,4.63701829450656,1210.9940064973625,banana,3473.71
42,72,11,28.000488657238094,53.74952934477071,5.597121504900528,1517.0953107948776,cotton,2940.54
123,70,33,31.999463716269037,55.8002082405479,8.459782440302893,1696.3993704949635,mango,4045.72
94,40,73,17.143776272777608,83.40012484278003,7.206675022663533,1363.269700338025,groundnut,4678.29
67,26,109,26.52301932299149,35.26596803403217,8.103419319908511,1215.0329974508022,groundnut,3197.63
76,33,123,33.59071696501867,50.57295817687674,7.5994610700044305,872.7846586628633,wheat,3694.64
137,32,33,39.64517052521063,92.81070197396147,6.658822061306523,448.18079461750557,wheat,4332.73
119,91,100,31.67975861606402,39.951662811922,5.094755489579921,1925.4398269607552,cotton,4371.12
143,59,35,21.120988770238014,78.26908589961835,5.894577913422871,1031.3161261855537,rice,4811.37
53,87,74,32.91384099447499,53.165577577888875,6.834960901096888,1219.182040095308,groundnut,3976.99
26,88,129,29.948235670495748,67.81605920264414,7.982529394927968,1551.931650985551,rice,4088.5
75,88,13,20.294982214538692,36.47062250307734,5.574700183459599,323.1388729636925,cotton,2852.88
84,79,10,36.27777064618887,49.91675837800652,4.9849074773609185,1739.0198162067168,chickpea,3917.5
66,36,59,25.685110680690023,62.556221207957734,6.735329270219269,1634.6463380163334,groundnut,3730.7
38,24,119,39.04944136835314,45.0605427814308,5.206004890072222,1593.971447437714,banana,3324.43
145,59,148,33.072525186194454,65.22154629845488,6.941447077287627,239.5688721219351,cotton,4424.62
68,45,83,31.114078865795552,44.28435541407656,5.554085769934928,1147.7339325387456,mango,3408.75
132,17,71,33.20882093691405,72.256535922286,5.423852017202499,297.6830673183863,tomato,4078.06
57,88,90,26.952425470455537,88.78303211627042,6.096723059955565,1191.5706419251242,banana,3683.33
83,12,65,27.63066194504185,35.556761427852145,6.872767030231783,1493.2069872599404,sugarcane,3353.47
88,71,120,36.2801846361186,44.08004232544561,6.681270691797252,419.3304504651612,groundnut,4038.9
135,56,30,32.02321341608757,84.88749677192145,5.478937908939923,1450.7895898591196,sugarcane,4312.75
84,86,18,37.43108312979105,71.05097655372724,8.064466697813504,1009.1591227735529,groundnut,3886.53
50,97,148,37.270668839356716,35.11607961426674,4.939527878940805,1660.7952752200758,rice,4204.2
132,70,79,39.41225085110623,61.612757482117196,4.657870252297341,1160.4600908845418,cotton,4413.09
128,41,138,32.50536647113336,43.63430347573678,6.91082507762479,805.0187645023677,mango,4421.6
88,22,127,27.557542941543552,42.94126561455453,4.993628672261906,797.5848141626755,cotton,3957.84
139,10,65,19.157792505227057,91.14194731843403,6.519563257115845,1815.4757360136512,maize,4687.51
107,43,40,32.63451399118543,79.50020062494708,8.30709313763853,1015.1688522532381,groundnut,3443.17
86,71,46,22.28944291899827,75.25498857906933,7.294321085811161,930.3570149175578,maize,3801.24
94,88,100,22.07368920093328,45.53037311006081,6.969826321591041,271.77252013624803,wheat,3554.37
64,87,123,20.9571944112017,37.70727314766178,6.799220899489123,855.784289207723,chickpea,3954.59
23,91,137,36.878051433786254,86.60412038354775,5.2181570087983715,1729.3286988999646,cotton,4090.78
126,80,131,36.69911116705396,30.38217200725931,6.230591298512417,1569.7777817586964,rice,5039.23
70,40,78,30.774261121751454,55.22626754056627,5.87009402946705,597.6437650338796,mango,3393.95
69,73,45,26.8245245342684,48.04481269248668,8.312297288888251,943.5019217843059,groundnut,3111.79
25,34,41,31.802861502469977,67.07445302267354,5.4692809254829005,553.843416947148,mango,2293.28
78,47,73,30.180736257459767,46.283048332579256,6.386065485584206,1917.5902703024724,wheat,3663.62
144,23,57,25.393356208084683,50.22834835634002,8.252317453105,1276.6121813639643,sugarcane,4390.16
49,17,90,24.490771687140857,85.25259057455759,7.65672260975726,1557.8386265873876,mango,3789.27
141,63,69,24.569857703633755,69.20727352129371,8.358060957137692,1484.8555694182023,groundnut,4573.55
144,11,10,29.728335078900955,39.469364276408946,6.9333210205879645,1772.6408541021503,maize,4263.89
56,90,74,31.191733903020648,77.22065032722905,5.835147418983736,1908.7900013818269,rice,4057.56
143,87,42,26.293543837886048,43.484848096192096,7.806599101856236,258.403112796304,mango,3727.6
120,98,47,39.21728625532607,58.14532045731121,5.665825085493482,1955.5421238199142,rice,4600.67
54,65,34,17.096142950112025,72.02947039455407,5.159091207647544,1766.9764335905832,sugarcane,3823.63
106,93,68,23.676175648844428,47.675419934736674,7.325155256156029,889.3053356565733,rice,3972.24
37,94,110,25.476867078136024,54.96694295392649,7.055822654137438,1706.7246366027268,sugarcane,3629.44
132,70,136,15.423033586623578,77.7197238247698,8.01579561038158,1525.804368195709,sugarcane,5164.13
48,31,50,24.123929691705627,90.96421197258232,8.347699031264202,1627.605878041445,chickpea,3692.2
96,44,66,21.842747929321064,64.40092870236575,7.928790348898216,597.2438591102996,chickpea,3521.53
78,25,57,27.650906755687018,30.64811315118048,4.7400871903530835,1367.4146634841977,tomato,3489.13
145,59,81,23.410263679581732,52.00014383071898,7.158053731929073,246.66660973872348,rice,4402.46
128,52,65,33.15455337366153,55.91123176495974,7.638929651456182,1726.8124385951278,mango,4864.28
41,26,74,27.748312385191213,52.04628530014587,8.427714897400707,1911.8773504564203,rice,3492.38
87,89,21,18.24405583740661,58.35747597251158,5.998645198050535,1391.8221931435182,sugarcane,4136.04
88,67,78,33.75153310360868,71.12330649819597,5.1795263490845915,1122.8053757168038,chickpea,3683.41
68,11,143,17.480722402066917,37.873321754853954,7.911732247188885,1506.3159608535282,banana,3435.29
128,13,98,35.976229201983934,47.72098307638785,5.769866974530221,787.4503188043105,maize,3737.69
105,94,34,38.285554852155485,62.9971255911456,6.892807583175435,1327.4980324625685,rice,4150.25
72,48,10,23.06113225462135,50.51226503169838,6.059579056852,1494.1512907515996,cotton,3311.69
142,15,140,38.153565831573275,94.42054697879836,6.109305027034645,456.8254066661376,cotton,4198.68
106,90,58,34.825203978063456,58.04304535743674,7.429857916709807,452.12240989386623,tomato,4214.2
61,98,69,38.06089027509425,86.53694498349407,5.945900501359755,1489.0487198857525,groundnut,4070.11
117,78,11,31.656753423021193,88.27313931490119,7.272300451881948,977.2084894978927,rice,4582.47
128,78,82,20.891100985535545,84.34045498195275,4.557313821809208,1800.56269722962,rice,5420.31
70,29,119,37.363080922774316,33.04838566143591,5.798589560015504,761.4899878823077,wheat,3043.17
104,73,70,19.606626904268595,91.60353755486784,5.776176125414651,276.3753270475602,sugarcane,3961.3
146,25,26,20.326513775438386,38.3682665386565,7.495341143586868,1369.7768526167354,groundnut,4150.83
40,60,58,21.776574753509095,32.236235801429146,5.758228464102512,1431.630607884645,sugarcane,3045.97
63,46,85,22.606157787164616,56.93402451392624,7.0333085294603315,1196.4648961616786,sugarcane,3396.64
122,82,140,27.861991053275766,42.65121212926064,7.25409760843146,1429.9987622502763,mango,4980.68
87,78,52,32.8364340108511,41.972774428110355,7.133702176788461,1142.757820053911,maize,3601.86
148,51,66,38.155204360017095,48.70827486944979,6.913174724194658,1446.7390689782821,rice,5303.8
111,66,59,17.21093968338756,46.14636434104557,6.154467397397578,279.0873317993501,groundnut,3872.69
43,75,46,38.8592340557059,74.51170113975995,5.993219910735242,863.1152663978387,mango,3647.45
144,18,55,38.03307417742033,42.14052493134456,6.758336233503559,579.4704523166323,chickpea,3792.45
130,95,24,16.349982304525973,65.30268983782182,4.754812409937305,378.78704950092913,banana,4579.54
117,73,89,24.008028442289067,94.11772549932944,8.003279368206105,621.3667450989294,sugarcane,4236.58
36,95,148,35.32858475748341,58.104857362158775,7.801260572121373,544.3591124572188,tomato,3818.24
118,31,33,30.289413636985028,71.72175207170338,5.885538868148759,1951.6364990508748,cotton,4028.41
101,43,134,34.47734858454426,93.00915905244179,6.767276493542525,715.7826518932329,groundnut,5161.98
123,64,127,32.97583346974719,38.94653487268867,8.228910792737853,615.7261462648871,wheat,4306.96
38,38,89,27.41925282817909,57.20945560404821,5.586547189648387,1702.774111284187,rice,3209.5
104,47,103,16.030451148792487,85.26250601269152,7.469821070779414,954.4091910839102,cotton,4481.07
27,27,74,29.606705051612526,90.5998693784172,4.83092722928402,958.6378072087564,mango,3363.78
47,80,97,16.2141663264824,69.08034376732883,6.593488589883885,998.4628394842732,cotton,3596.8
24,74,97,30.093167938378272,39.32233916511452,8.035876517789191,949.7621110171062,rice,2864.63
120,10,135,35.010271562341956,88.59565295659758,6.7068371365962935,787.8178189259271,cotton,4145.79
137,97,98,29.624793717547966,41.33902680241127,6.965011307348405,715.4109965986216,chickpea,4755.0
83,13,70,39.92554511404243,52.93706014158771,8.130557173238177,1787.5274176737942,wheat,3683.19
110,13,24,26.39666250451083,54.40801855454701,7.361442560199212,491.0732230436412,tomato,3213.82
136,91,103,33.72068659009969,59.07395009172082,7.283478720897062,525.9122352612907,groundnut,4369.52
117,36,60,31.680332293547686,81.36077803551171,6.845536088371594,1229.0943807650763,rice,4306.25
30,52,36,39.785792288952194,82.1393845766615,7.0319544567696735,818.5854433929231,cotton,2892.18
73,68,83,32.830475126927624,76.77757976307743,7.714821696066469,958.752856724649,wheat,4045.34
66,41,70,19.100768286484737,31.438363837402804,8.416932333188978,1651.7838942032295,rice,3006.88
24,42,40,38.88794266043102,66.71493164411484,7.681301416032752,1826.5359086787896,wheat,2987.54
39,37,21,31.694430661144033,78.587042132291,7.330147326507985,1622.9966232017848,cotton,3586.44
65,64,55,16.483455770159747,58.90064060400029,5.04217953444606,622.8708739233527,sugarcane,3116.8
31,69,41,31.439207644615312,91.42084294875076,7.768321549766773,1963.9483212962905,groundnut,4363.21
89,79,70,37.077985166869375,83.54768392222282,7.443977469594812,853.7177014689726,maize,4229.56
36,71,55,29.426046549750627,71.48007925664399,7.5817287816049355,504.3207100963034,maize,2535.73
134,89,94,23.85049095080028,34.05763693936337,5.424385912973248,1099.094069842472,groundnut,4121.49
67,43,89,35.522740851765406,72.40250609290399,8.113774786163711,1505.514385342905,sugarcane,3650.63
127,96,144,34.562800205145734,89.25267408139423,4.889125473387448,349.88758635453325,rice,5060.65
71,97,13,28.60455385578252,54.66395014726184,5.514448222767786,1341.716446317886,wheat,3955.01
115,65,61,18.85904424739751,84.47861416434847,7.152093753297606,1744.5402621678734,sugarcane,4679.15
89,22,121,21.274662138079535,50.355474286041634,7.194857855324061,671.2066688457578,maize,3953.64
121,65,45,33.46209930465264,67.05671395057468,5.753298265203299,1447.6217819180733,rice,4577.99
94,27,63,35.15205413487318,72.14758719410085,7.306079108447259,919.8355339287931,mango,3623.74
101,63,128,21.981631951024745,74.06967744132817,6.051722150619488,945.443257651247,sugarcane,4854.11
111,86,136,24.199626929669666,87.36570544018264,4.500702063431693,705.4652561760431,maize,4384.27
23,52,26,16.940797131244878,45.25044735540833,5.150424529149534,1323.9088335918116,tomato,2900.56
128,48,84,32.8365487091625,47.05402304378336,8.030473100872698,849.7986554542782,cotton,4203.02
67,70,114,15.089438615000784,75.7626645651979,5.390776046917676,1695.625406230841,wheat,4558.59
92,51,126,16.1635380304767,41.51759781146248,4.951641355435504,1933.2297614891556,chickpea,4244.86
91,90,52,15.108601694602248,60.17757632265742,7.228802423732779,1883.157824073664,rice,4767.32
135,88,121,31.13298958344042,31.302234965018982,6.262825769638944,493.6310713873794,tomato,5005.74
100,27,124,25.434678192513665,39.16365690435742,7.686363745590578,225.54253999055095,cotton,3315.87
100,32,36,22.438669033583256,74.12501502687599,7.945779738263153,989.2430140198838,chickpea,3675.26
132,63,46,37.81752525892776,78.585004226314,7.883955509548926,1511.990673809936,tomato,4929.79
115,39,55,19.820069866915166,37.49573716046199,5.752036876787573,1959.4194830029298,sugarcane,4129.76
91,67,122,24.734200259535015,44.80112077672781,6.522183751872657,1610.16014282979,cotton,4399.86
82,77,44,38.50779502319379,36.42878902490832,7.100566938587857,1244.9887793606717,cotton,3368.67
57,76,141,25.67766407092606,58.17183485513259,5.787932349136495,247.4352420131853,maize,3078.38
86,80,89,28.867342141176444,38.197544598401166,4.664397261412073,1685.9732447132383,banana,3726.18
88,27,89,17.00842166423719,58.42424111584785,6.4826575291876765,518.86106107258,cotton,3816.89
32,16,130,34.754159672336556,77.58638662707355,4.551273333862374,300.0917255362227,maize,2487.29
50,49,131,25.568969427205953,74.42026115432213,8.302582498903789,1730.6459252376758,mango,4132.08
133,79,90,35.012878114962085,48.22993164536994,7.686734584292106,1219.2515621696125,tomato,5037.52
41,95,128,21.344941063899803,73.7945657010506,5.268039106094378,431.3928761488088,chickpea,3708.44
112,74,67,25.56196876403525,90.30128850847251,5.650286995567713,895.776793713346,wheat,4229.73
86,77,72,34.663723409125254,52.58908516051951,8.431354192077753,353.975001006014,chickpea,3381.49
73,58,109,39.34694417609099,51.392744990344426,5.994194216565218,1348.4194524700436,rice,4111.21
61,61,75,16.490638109681722,67.14351234633114,7.634889429735569,708.3690794168147,rice,3565.88
83,38,94,35.31140443547261,45.95761771678567,6.287261873677018,1758.9694364576744,cotton,4112.27
145,30,146,22.517226690677756,72.35263031871638,7.95638369640244,844.0328518754455,cotton,4826.59
40,99,132,28.768582022276803,84.09701509371126,7.315014032646036,1090.340953435852,cotton,4495.77
54,87,11,22.252306623768696,59.85570283141108,4.591640239564637,314.3421155107552,mango,2724.53
49,18,115,30.336136814199754,74.16797612034486,5.677559543756949,696.0667099591458,groundnut,3694.77
76,56,117,23.84507076609939,72.3725525523947,6.73196925957381,1418.1810890430752,wheat,4441.9
66,85,81,23.34037227444204,32.513261520093316,8.204696176279015,1525.2729819997521,groundnut,3041.46
38,51,135,15.948457823398389,41.922059186425464,4.9081195785659615,637.0793390202206,maize,2981.62
133,60,66,18.67401014759529,88.07945011817844,6.904650150844268,1106.8761776972742,maize,4727.47
27,65,90,37.926954971636974,91.02798957872625,5.70870692565063,1671.5559893681093,chickpea,4245.41
45,60,28,39.95693572183116,80.72857659422652,8.05731112807776,883.8382896011996,wheat,3001.23
132,79,16,34.51301439674016,89.88112964130015,7.560678438634053,440.7882812422206,chickpea,4300.85
90,29,146,22.17031561933717,49.89966230970737,5.978810888037142,977.3667013024447,wheat,3525.76
49,97,63,25.061128461089815,46.10121316563806,5.168412655634455,1281.1315977776562,maize,3331.77
86,36,113,33.48758637265207,54.9795121914338,4.545991889589191,213.31735074628313,cotton,3487.45
84,47,95,39.21283892207995,33.597229905779436,6.984537802687795,827.421512025312,cotton,3169.6
55,81,91,26.38677926823419,82.64165523768631,6.124495230524975,1293.3844776112965,wheat,4469.57
44,74,70,35.73806038220937,93.97140653248002,5.7590259714430765,1913.4415100804065,mango,4597.28
56,63,96,39.37672306496792,83.56190400837964,8.442009166547342,935.3877184561965,groundnut,4040.42
20,33,11,36.83682927640011,66.07339676541562,6.36456854224126,493.3500778627874,sugarcane,2909.69
56,56,40,20.678743669283172,49.19332808139174,7.499357134581697,1161.5943763403359,groundnut,3475.38
147,80,42,15.200796596890573,42.85036275533274,5.2096496690049445,714.3542499794247,banana,4333.77
146,92,89,27.30204263471038,53.66408666678289,4.553821030967255,586.6029187666111,sugarcane,4656.91
20,95,20,28.28402079238167,73.35301942063342,6.170250477792064,1262.7258662505117,cotton,3436.82
54,72,137,20.031259113779242,59.05900111015353,7.162659339770647,1848.5903618055306,chickpea,4212.41
123,66,144,22.11685979867044,90.7138883054916,6.526394784733838,1703.4035678107145,sugarcane,5709.91
42,64,137,34.128829021213676,85.52432229277261,8.061865030497565,528.1265699643665,cotton,3720.75
28,69,40,26.758681467828346,36.65604003758843,6.235917404748659,1578.5830250297415,sugarcane,3468.33
53,71,135,22.933852090006415,38.54913955257115,5.744011252612365,613.7635418720647,cotton,3395.4
147,39,56,30.565650684047988,73.9555470445072,8.164194704830575,723.2622692477946,banana,4171.39
23,31,116,31.318993899403132,44.99994534872303,6.127209114537523,1856.0927123902798,banana,3489.57
121,84,28,34.23489442102006,81.41694200576383,5.5785914465584465,1839.890271284788,rice,4821.91
94,93,90,18.917732394072978,68.43827925121295,4.890644307240322,503.53537618129224,wheat,4869.29
118,38,132,33.537931308174755,44.93898430266775,7.673239092863284,315.54534066226654,cotton,4391.51
91,50,143,29.985709802760464,61.11464183623843,7.800365843191372,727.6125858265077,maize,3988.19
22,51,116,16.439296632569928,56.39495900385717,4.633191134260688,1247.1951075999834,sugarcane,3120.26
53,74,58,34.43614070633528,86.7553583473113,5.9345823936060995,1778.405020069387,banana,4323.75
64,40,82,24.57700703332963,32.09056087350827,7.499505818391839,413.907300020884,maize,2747.1
80,39,59,23.25952335824094,88.22985288034135,8.285527389952215,946.9253039645353,mango,3521.05
102,27,90,26.201878789540856,72.38537438718332,6.01127313537962,689.1496160969461,chickpea,3897.99
142,26,104,23.65437693265323,77.93998219064463,7.988213725517975,226.8721410248318,groundnut,3990.19
121,47,21,23.457139805247728,30.16948512052119,6.07488162612878,1619.2032694273971,banana,4035.66
35,23,32,35.20194169251564,70.83556321242011,5.217978508970592,1663.911583701819,maize,3223.04
85,96,63,18.112631359142306,68.2516006412167,4.513784575107479,598.2123111955696,sugarcane,2832.01
138,98,127,39.265001696436464,64.91836116510949,5.820724092611519,472.2324500726624,cotton,4280.49
143,88,68,28.873291109358583,81.08134568588252,6.013900202909486,460.2095365199549,banana,4473.69
